category,oem,part_number,DWPD,form_factor,capacity,mfr_part_number,part_description,interface,part_specification,part_url,store
hdd,"New H3C Technologies Co., Ltd.",ST2400MM0129,nan,"3.5""",2400GB,0231A9AB,2.4TB 12G SAS 10K 3.5in EP 512e HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 3.5in EP 512e HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A9AB'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['C001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST2400MM0129']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46438&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%203.5in%20EP%20512e%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0009,nan,"3.5""",600GB,0231AFDR,600GB 12G SAS 10K 3.5in EP 512n HDD UCC Generic Module(CTO&BTO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD UCC Generic Module(CTO&BTO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231AFDR'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['N001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0009']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56224&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20UCC%20Generic%20Module%28CTO%26BTO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",HUC101860CSS200,nan,"3.5""",600GB,0231AFDR,600GB 12G SAS 10K 3.5in EP 512n HDD UCC Generic Module(CTO&BTO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD UCC Generic Module(CTO&BTO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['HGST'], 'Part Number': ['0231AFDR'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['AA01'], 'Series': ['Ultrastar C10K1800'], 'Product Id': ['HUC101860CSS200']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56160&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20UCC%20Generic%20Module%28CTO%26BTO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB24EQ,nan,"3.5""",2400GB,0231A9AA,2.4TB 12G SAS 10K 3.5in EP 512e HDD General Intelligent Disk Equipment Module,12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 3.5in EP 512e HDD General Intelligent Disk Equipment Module'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231A9AA'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['1401'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB24EQ']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46486&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%203.5in%20EP%20512e%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB060N,nan,"3.5""",600GB,0231AFDR,600GB 12G SAS 10K 3.5in EP 512n HDD UCC Generic Module(CTO&BTO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD UCC Generic Module(CTO&BTO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231AFDR'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['1403'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB060N']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56143&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20UCC%20Generic%20Module%28CTO%26BTO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB060N,nan,"3.5""",600GB,0231A7MW,600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231A7MW'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['1401'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB060N']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46470&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST2400MM0129,nan,"3.5""",2400GB,0231A9AA,2.4TB 12G SAS 10K 3.5in EP 512e HDD General Intelligent Disk Equipment Module,12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 3.5in EP 512e HDD General Intelligent Disk Equipment Module'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A9AA'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['C001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST2400MM0129']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46437&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%203.5in%20EP%20512e%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module,VMware
hdd,"New H3C Technologies Co., Ltd.",ST1200MM0139,nan,"2.5""",1200GB,0231ALUU,1.2TB 12G SAS3 10K 2.5in 512e HDD UC Generic Module(Encrypted HDD)(CTO&BTO),12 Gbps,"{'Model': ['1.2TB 12G SAS3 10K 2.5in 512e HDD UC Generic Module(Encrypted HDD)(CTO&BTO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231ALUU'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['1200GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['CT01'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST1200MM0139']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56207&persona=live&column=partnerName&order=asc&redirectFrom=1.2TB%2012G%20SAS3%2010K%202.5in%20512e%20HDD%20UC%20Generic%20Module%28Encrypted%20HDD%29%28CTO%26BTO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB060N,nan,"3.5""",600GB,0231A6PH,600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231A6PH'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['1401'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB060N']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46467&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0009,nan,"3.5""",600GB,0231A7MW,600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A7MW'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['N001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0009']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46449&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB24EQ,nan,"2.5""",2400GB,0231ADVQ,2.4TB 12G SAS 10K 2.5in EP 512e HDD Module(For HDD Bay)(CMCTO),12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 2.5in EP 512e HDD Module(For HDD Bay)(CMCTO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231ADVQ'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['1403'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB24EQ']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56154&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%202.5in%20EP%20512e%20HDD%20Module%28For%20HDD%20Bay%29%28CMCTO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0009,nan,"3.5""",600GB,0231A6PH,600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A6PH'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['N001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0009']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46447&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB060N,nan,"3.5""",600GB,0231A6PM,600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module,12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231A6PM'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['1401'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB060N']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46469&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB24EQ,nan,"2.5""",2400GB,0231ADV6,2.4TB 12G SAS 10K 2.5in EP 512e HDD Module(For HDD Bay),12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 2.5in EP 512e HDD Module(For HDD Bay)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231ADV6'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['1403'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB24EQ']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56153&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%202.5in%20EP%20512e%20HDD%20Module%28For%20HDD%20Bay%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0009,nan,"3.5""",600GB,0231A6PM,600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module,12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in EP 512n HDD General Intelligent Disk Equipment Module'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A6PM'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['N001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0009']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46448&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0099,nan,"3.5""",600GB,0231A7S2,600GB 12G SAS 10K 3.5in 512e HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in 512e HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A7S2'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['C001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0099']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46453&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20512e%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST2400MM0129,nan,"2.5""",2400GB,0231ADVQ,2.4TB 12G SAS 10K 2.5in EP 512e HDD Module (For HDD Bay)(FIO),12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 2.5in EP 512e HDD Module (For HDD Bay)(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231ADVQ'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['C001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST2400MM0129']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56218&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%202.5in%20EP%20512e%20HDD%20Module%20%28For%20HDD%20Bay%29%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0099,nan,"3.5""",600GB,0231A7RT,600GB 12G SAS 10K 3.5in 512e HDD General Intelligent Disk Equipment Module,12 Gbps,"{'Model': ['600GB 12G SAS 10K 3.5in 512e HDD General Intelligent Disk Equipment Module'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A7RT'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['C001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0099']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46452&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%203.5in%20512e%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB060N,nan,"2.5""",600GB,0231A7MU,600GB 12G SAS 10K 2.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 2.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231A7MU'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['1401'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB060N']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46466&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%202.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST2400MM0129,nan,"2.5""",2400GB,0231ADV6,2.4TB 12G SAS 10K 2.5in EP 512e HDD Module (For HDD Bay),12 Gbps,"{'Model': ['2.4TB 12G SAS 10K 2.5in EP 512e HDD Module (For HDD Bay)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231ADV6'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['2400GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['C001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST2400MM0129']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=56217&persona=live&column=partnerName&order=asc&redirectFrom=2.4TB%2012G%20SAS%2010K%202.5in%20EP%20512e%20HDD%20Module%20%28For%20HDD%20Bay%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST10000NM0096,nan,"3.5""",10000GB,0231A7LL,10TB 12G SAS 7.2K 3.5in EM HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['10TB 12G SAS 7.2K 3.5in EM HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['seagate'], 'Part Number': ['0231A7LL'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['10000GB'], 'RPM': [7200], 'Format': ['512e'], 'Minimum Firmware Version': ['E001'], 'Series': ['Exos X10'], 'Product Id': ['ST10000NM0096'], 'Notes': [""Please refer to <a href='https://kb.vmware.com/s/article/87346'>https://kb.vmware.com/s/article/87346</a> for more details""]}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46427&persona=live&column=partnerName&order=asc&redirectFrom=10TB%2012G%20SAS%207.2K%203.5in%20EM%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",AL15SEB12EQ,nan,"3.5""",1200GB,0231A7HY,1.2TB 12G SAS 10K 3.5in EP HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['1.2TB 12G SAS 10K 3.5in EP HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['TOSHIBA'], 'Part Number': ['0231A7HY'], 'Form Factor': ['3.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['1200GB'], 'RPM': [10000], 'Format': ['512e'], 'Minimum Firmware Version': ['1401'], 'Series': ['AL15SE'], 'Product Id': ['AL15SEB12EQ']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46482&persona=live&column=partnerName&order=asc&redirectFrom=1.2TB%2012G%20SAS%2010K%203.5in%20EP%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
hdd,"New H3C Technologies Co., Ltd.",ST600MM0009,nan,"2.5""",600GB,0231A7MU,600GB 12G SAS 10K 2.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO),12 Gbps,"{'Model': ['600GB 12G SAS 10K 2.5in EP 512n HDD General Intelligent Disk Equipment Module(FIO)'], 'Partner Name': ['New H3C Technologies Co., Ltd.'], 'Device Type': ['SAS'], 'Vendor Id': ['Seagate'], 'Part Number': ['0231A7MU'], 'Form Factor': ['2.5""'], 'Interface Speed': ['12 Gbps'], 'Capacity': ['600GB'], 'RPM': [10000], 'Format': ['512n'], 'Minimum Firmware Version': ['N001'], 'Series': ['Exos 10E2400'], 'Product Id': ['ST600MM0009']}",https://compatibilityguide.broadcom.com/detail?program=hdd&productId=46446&persona=live&column=partnerName&order=asc&redirectFrom=600GB%2012G%20SAS%2010K%202.5in%20EP%20512n%20HDD%20General%20Intelligent%20Disk%20Equipment%20Module%28FIO%29,VMware
